N사_플레이스 순위 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,07-17,07-16,07-15,07-14,07-13,07-12,07-11,07-10,07-09,07-08,07-07,07-06,07-05,07-04,07-03,07-02,07-01,06-30,06-29,06-28,06-27,06-26,06-25,06-24,06-23,06-22,06-21,06-20,06-19,06-18,06-17,06-16,06-15,06-14,06-13,06-12,06-11,06-10,06-09,06-08,06-07,06-06,06-05,06-04,06-03,06-02,06-01,05-31,05-30,05-29,05-28,05-27,05-26,05-25,05-24,05-23,05-22,05-21,05-20,05-19,05-18,05-17,05-16,05-15,05-14,05-13,05-12,05-11,05-10,05-09,05-08,05-07,05-06,05-05,05-04,05-03,05-02,05-01,04-30,04-29,04-28,04-27,04-26,04-25,04-24,04-23,04-22,04-21,04-20,04-19,04-18,04-17,04-16,04-15,04-14,04-13,04-12,04-11,04-10,04-09,04-08,04-07,04-06,04-05,04-04,04-03,04-02,04-01,03-31,03-30,03-29,03-28,03-27,03-26,03-25,03-24,03-23,03-22,03-21,03-20,03-19,03-18,03-17,03-16,03-15,03-14,03-13,,,,,,,,,,,,,,,,,,,,,,,,,,
-----,르베지왕,성수포케,https://map.naver.com/p/search/%EC%84%B1%EC%88%98%ED%8F%AC%EC%BC%80/place/1875562479?searchType=place&placePath=%2Fhome%3Fentry%3Dpll&lng=127.0511271&lat=37.5444893,르베지왕 성수공간,,2024-03-13 17:05:51,-,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,4위,3위,4위,4위,4위,4위,4위,3위,3위,4위,4위,4위,3위,3위,4위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 순위 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,07-17,07-16,07-15,07-14,07-13,07-12,07-11,07-10,07-09,07-08,07-07,07-06,07-05,07-04,07-03,07-02,07-01,06-30,06-29,06-28,06-27,06-26,06-25,06-24,06-23,06-22,06-21,06-20,06-19,06-18,06-17,06-16,06-15,06-14,06-13,06-12,06-11,06-10,06-09,06-08,06-07,06-06,06-05,06-04,06-03,06-02,06-01,05-31,05-30,05-29,05-28,05-27,05-26,05-25,05-24,05-23,05-22,05-21,05-20,05-19,05-18,05-17,05-16,05-15,05-14,05-13,05-12,05-11,05-10,05-09,05-08,05-07,05-06,05-05,05-04,05-03,05-02,05-01,04-30,04-29,04-28,04-27,04-26,04-25,04-24,04-23,04-22,04-21,04-20,04-19,04-18,04-17,04-16,04-15,04-14,04-13,04-12,04-11,04-10,04-09,04-08,04-07,04-06,04-05,04-04,04-03,04-02,04-01,03-31,03-30,03-29,03-28,03-27,03-26,03-25,03-24,03-23,03-22,03-21,03-20,03-19,03-18,03-17,03-16,03-15,03-14,03-13,,,,,,,,,,,,,,,,,,,,,,,,,,
-----,르베지왕,성수샌드위치,"https://map.naver.com/p/search/%EC%84%B1%EC%88%98%EC%83%8C%EB%93%9C%EC%9C%84%EC%B9%98/place/1875562479?c=15.84,0,0,0,dh&placePath=%3Fentry%3Dbmp",르베지왕 성수공간,,2024-03-13 16:51:03,-,25위,25위,24위,23위,21위,20위,20위,20위,19위,19위,20위,20위,19위,18위,18위,18위,18위,19위,18위,20위,19위,18위,18위,20위,21위,20위,21위,22위,23위,23위,24위,24위,24위,24위,23위,23위,23위,22위,24위,22위,22위,22위,22위,21위,21위,21위,21위,22위,22위,22위,23위,24위,23위,23위,22위,24위,25위,25위,25위,24위,25위,24위,24위,24위,24위,24위,24위,23위,24위,23위,22위,22위,22위,22위,22위,19위,19위,20위,16위,18위,18위,17위,16위,17위,17위,17위,17위,18위,18위,17위,19위,19위,19위,19위,19위,19위,19위,20위,20위,20위,20위,20위,21위,20위,20위,20위,20위,20위,20위,20위,21위,21위,23위,22위,21위,21위,21위,20위,20위,21위,22위,22위,22위,21위,21위,21위,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 순위 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,07-17,07-16,07-15,07-14,07-13,07-12,07-11,07-10,07-09,07-08,07-07,07-06,07-05,07-04,07-03,07-02,07-01,06-30,06-29,06-28,06-27,06-26,06-25,06-24,06-23,06-22,06-21,06-20,06-19,06-18,06-17,06-16,06-15,06-14,06-13,06-12,06-11,06-10,06-09,06-08,06-07,06-06,06-05,06-04,06-03,06-02,06-01,05-31,05-30,05-29,05-28,05-27,05-26,05-25,05-24,05-23,05-22,05-21,05-20,05-19,05-18,05-17,05-16,05-15,05-14,05-13,05-12,05-11,05-10,05-09,05-08,05-07,05-06,05-05,05-04,05-03,05-02,05-01,04-30,04-29,04-28,04-27,04-26,04-25,04-24,04-23,04-22,04-21,04-20,04-19,04-18,04-17,04-16,04-15,04-14,04-13,04-12,04-11,04-10,04-09,04-08,04-07,04-06,04-05,04-04,04-03,04-02,04-01,03-31,03-30,03-29,03-28,03-27,03-26,03-25,03-24,03-23,03-22,03-21,03-20,03-19,03-18,03-17,03-16,03-15,03-14,03-13,,,,,,,,,,,,,,,,,,,,,,,,,,
-----,르베지왕,성수샐러드,"https://map.naver.com/p/search/%EC%84%B1%EC%88%98%EC%83%90%EB%9F%AC%EB%93%9C/place/1875562479?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dbmp",르베지왕 성수공간,,2024-03-13 16:47:55,-,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,13위,12위,13위,13위,13위,12위,12위,12위,13위,13위,13위,13위,13위,13위,13위,13위,13위,13위,13위,13위,13위,13위,12위,12위,12위,12위,12위,12위,12위,12위,13위,13위,13위,13위,13위,13위,13위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,12위,9위,9위,9위,7위,7위,7위,6위,6위,6위,6위,7위,9위,9위,9위,9위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,11위,11위,12위,12위,11위,12위,12위,11위,11위,11위,11위,11위,11위,11위,11위,11위,11위,11위,11위,11위,11위,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 순위 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,07-17,07-16,07-15,07-14,07-13,07-12,07-11,07-10,07-09,07-08,07-07,07-06,07-05,07-04,07-03,07-02,07-01,06-30,06-29,06-28,06-27,06-26,06-25,06-24,06-23,06-22,06-21,06-20,06-19,06-18,06-17,06-16,06-15,06-14,06-13,06-12,06-11,06-10,06-09,06-08,06-07,06-06,06-05,06-04,06-03,06-02,06-01,05-31,05-30,05-29,05-28,05-27,05-26,05-25,05-24,05-23,05-22,05-21,05-20,05-19,05-18,05-17,05-16,05-15,05-14,05-13,05-12,05-11,05-10,05-09,05-08,05-07,05-06,05-05,05-04,05-03,05-02,05-01,04-30,04-29,04-28,04-27,04-26,04-25,04-24,04-23,04-22,04-21,04-20,04-19,04-18,04-17,04-16,04-15,04-14,04-13,04-12,04-11,04-10,04-09,04-08,04-07,04-06,04-05,04-04,04-03,04-02,04-01,03-31,03-30,03-29,03-28,03-27,03-26,03-25,03-24,03-23,03-22,03-21,03-20,03-19,03-18,03-17,03-16,03-15,03-14,03-13,,,,,,,,,,,,,,,,,,,,,,,,,,
-----,르베지왕,성수맛집,"https://map.naver.com/p/search/%EC%84%B1%EC%88%98%EB%A7%9B%EC%A7%91/place/1875562479?c=14.00,0,0,0,dh&placePath=%3Fentry%253Dpll",르베지왕 성수공간,,2024-03-13 16:46:44,-,222위,216위,206위,184위,190위,178위,179위,174위,183위,167위,173위,179위,170위,173위,167위,172위,187위,199위,171위,180위,169위,166위,144위,152위,163위,165위,165위,176위,187위,191위,194위,219위,197위,201위,197위,205위,212위,214위,214위,198위,225위,205위,213위,199위,199위,200위,201위,214위,224위,220위,221위,228위,226위,221위,219위,228위,230위,231위,233위,222위,207위,198위,196위,206위,204위,195위,195위,199위,201위,186위,177위,169위,163위,171위,174위,174위,182위,209위,145위,162위,175위,151위,132위,139위,144위,159위,165위,164위,173위,177위,213위,213위,213위,213위,215위,218위,218위,238위,241위,241위,247위,253위,258위,246위,251위,247위,247위,242위,236위,239위,294위,291위,267위,266위,251위,192위,225위,217위,215위,231위,232위,225위,251위,234위,231위,235위,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 순위 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,07-17,07-16,07-15,07-14,07-13,07-12,07-11,07-10,07-09,07-08,07-07,07-06,07-05,07-04,07-03,07-02,07-01,06-30,06-29,06-28,06-27,06-26,06-25,06-24,06-23,06-22,06-21,06-20,06-19,06-18,06-17,06-16,06-15,06-14,06-13,06-12,06-11,06-10,06-09,06-08,06-07,06-06,06-05,06-04,06-03,06-02,06-01,05-31,05-30,05-29,05-28,05-27,05-26,05-25,05-24,05-23,05-22,05-21,05-20,05-19,05-18,05-17,05-16,05-15,05-14,05-13,05-12,05-11,05-10,05-09,05-08,05-07,05-06,05-05,05-04,05-03,05-02,05-01,04-30,04-29,04-28,04-27,04-26,04-25,04-24,04-23,04-22,04-21,04-20,04-19,04-18,04-17,04-16,04-15,04-14,04-13,04-12,04-11,04-10,04-09,04-08,04-07,04-06,04-05,04-04,04-03,04-02,04-01,03-31,03-30,03-29,03-28,03-27,03-26,03-25,03-24,03-23,03-22,03-21,03-20,03-19,03-18,03-17,03-16,03-15,03-14,03-13,,,,,,,,,,,,,,,,,,,,,,,,,,
-----,기본,서울숲맛집,"https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%EC%88%B2%EB%A7%9B%EC%A7%91/place/1712521730?c=15.00,0,0,0,dh&placePath=%3Fentry%253Dpll",구욱희씨 서울숲 본점,,2024-03-13 16:35:15,-,43위,40위,38위,31위,34위,34위,36위,32위,34위,35위,30위,29위,31위,31위,29위,31위,21위,24위,27위,29위,27위,28위,25위,26위,20위,18위,17위,17위,16위,16위,13위,14위,12위,11위,13위,11위,10위,10위,10위,9위,8위,8위,8위,8위,7위,7위,7위,7위,6위,7위,6위,6위,6위,6위,5위,5위,5위,5위,5위,5위,5위,5위,5위,5위,6위,5위,5위,5위,5위,5위,5위,5위,5위,5위,5위,5위,6위,5위,5위,6위,6위,7위,7위,7위,5위,5위,5위,5위,5위,6위,9위,9위,9위,9위,9위,10위,11위,11위,12위,14위,15위,17위,19위,20위,23위,27위,27위,31위,30위,29위,31위,30위,30위,31위,31위,31위,27위,28위,34위,28위,29위,29위,29위,32위,32위,35위,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 순위 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,07-17,07-16,07-15,07-14,07-13,07-12,07-11,07-10,07-09,07-08,07-07,07-06,07-05,07-04,07-03,07-02,07-01,06-30,06-29,06-28,06-27,06-26,06-25,06-24,06-23,06-22,06-21,06-20,06-19,06-18,06-17,06-16,06-15,06-14,06-13,06-12,06-11,06-10,06-09,06-08,06-07,06-06,06-05,06-04,06-03,06-02,06-01,05-31,05-30,05-29,05-28,05-27,05-26,05-25,05-24,05-23,05-22,05-21,05-20,05-19,05-18,05-17,05-16,05-15,05-14,05-13,05-12,05-11,05-10,05-09,05-08,05-07,05-06,05-05,05-04,05-03,05-02,05-01,04-30,04-29,04-28,04-27,04-26,04-25,04-24,04-23,04-22,04-21,04-20,04-19,04-18,04-17,04-16,04-15,04-14,04-13,04-12,04-11,04-10,04-09,04-08,04-07,04-06,04-05,04-04,04-03,04-02,04-01,03-31,03-30,03-29,03-28,03-27,03-26,03-25,03-24,03-23,03-22,03-21,03-20,03-19,03-18,03-17,03-16,03-15,03-14,03-13,,,,,,,,,,,,,,,,,,,,,,,,,,
-----,기본,서울숲맛집,https://map.naver.com/p/search/%EC%84%9C%EC%9A%B8%EC%88%B2%EB%A7%9B%EC%A7%91/place/1508243090?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue&searchType=place,5to7,,2024-03-13 16:34:36,-,31위,32위,30위,28위,27위,26위,25위,24위,27위,26위,23위,22위,24위,22위,23위,27위,29위,30위,28위,25위,29위,27위,29위,31위,27위,27위,26위,25위,24위,21위,19위,23위,20위,20위,20위,19위,18위,17위,17위,17위,16위,15위,15위,15위,14위,12위,11위,11위,11위,11위,11위,11위,11위,11위,11위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,8위,8위,8위,8위,11위,12위,11위,11위,11위,10위,14위,20위,24위,18위,21위,19위,18위,18위,16위,14위,14위,13위,14위,14위,12위,12위,12위,12위,12위,13위,13위,13위,13위,12위,12위,12위,12위,14위,13위,12위,12위,12위,10위,11위,11위,11위,11위,10위,11위,11위,11위,11위,11위,9위,9위,9위,9위,8위,8위,6위,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 순위 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,07-17,07-16,07-15,07-14,07-13,07-12,07-11,07-10,07-09,07-08,07-07,07-06,07-05,07-04,07-03,07-02,07-01,06-30,06-29,06-28,06-27,06-26,06-25,06-24,06-23,06-22,06-21,06-20,06-19,06-18,06-17,06-16,06-15,06-14,06-13,06-12,06-11,06-10,06-09,06-08,06-07,06-06,06-05,06-04,06-03,06-02,06-01,05-31,05-30,05-29,05-28,05-27,05-26,05-25,05-24,05-23,05-22,05-21,05-20,05-19,05-18,05-17,05-16,05-15,05-14,05-13,05-12,05-11,05-10,05-09,05-08,05-07,05-06,05-05,05-04,05-03,05-02,05-01,04-30,04-29,04-28,04-27,04-26,04-25,04-24,04-23,04-22,04-21,04-20,04-19,04-18,04-17,04-16,04-15,04-14,04-13,04-12,04-11,04-10,04-09,04-08,04-07,04-06,04-05,04-04,04-03,04-02,04-01,03-31,03-30,03-29,03-28,03-27,03-26,03-25,03-24,03-23,03-22,03-21,03-20,03-19,03-18,03-17,03-16,03-15,03-14,03-13,03-12,03-11,03-10,03-09,03-08,03-07,03-06,03-05,03-04,,,,,,,,,,,,,,,,,
-----,재필이형,성수파인다이닝,https://map.naver.com/p/search/%EC%84%B1%EC%88%98%ED%8C%8C%EC%9D%B8%EB%8B%A4%EC%9D%B4%EB%8B%9D/place/1383849687?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue&searchType=place,리브나,,2024-03-04 17:39:26,-,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,4위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,4위,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 순위 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,07-17,07-16,07-15,07-14,07-13,07-12,07-11,07-10,07-09,07-08,07-07,07-06,07-05,07-04,07-03,07-02,07-01,06-30,06-29,06-28,06-27,06-26,06-25,06-24,06-23,06-22,06-21,06-20,06-19,06-18,06-17,06-16,06-15,06-14,06-13,06-12,06-11,06-10,06-09,06-08,06-07,06-06,06-05,06-04,06-03,06-02,06-01,05-31,05-30,05-29,05-28,05-27,05-26,05-25,05-24,05-23,05-22,05-21,05-20,05-19,05-18,05-17,05-16,05-15,05-14,05-13,05-12,05-11,05-10,05-09,05-08,05-07,05-06,05-05,05-04,05-03,05-02,05-01,04-30,04-29,04-28,04-27,04-26,04-25,04-24,04-23,04-22,04-21,04-20,04-19,04-18,04-17,04-16,04-15,04-14,04-13,04-12,04-11,04-10,04-09,04-08,04-07,04-06,04-05,04-04,04-03,04-02,04-01,03-31,03-30,03-29,03-28,03-27,03-26,03-25,03-24,03-23,03-22,03-21,03-20,03-19,03-18,03-17,03-16,03-15,03-14,03-13,03-12,03-11,03-10,03-09,03-08,03-07,03-06,03-05,03-04,03-03,03-02,03-01,02-29,02-28,02-27,02-26,,,,,,,,,,
-----,재필이형,성수동우동,https://map.naver.com/p/search/%EC%84%B1%EC%88%98%EB%8F%99%EC%9A%B0%EB%8F%99/place/1268725018?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue&searchType=place,니카이 우동,,2024-02-26 11:38:23,-,1위,1위,1위,1위,1위,3위,3위,3위,3위,3위,3위,3위,2위,1위,1위,1위,1위,1위,1위,1위,1위,1위,1위,1위,1위,1위,1위,1위,1위,1위,1위,2위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,2위,2위,2위,2위,2위,2위,2위,2위,2위,2위,2위,2위,2위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,4위,3위,2위,2위,2위,2위,1위,1위,1위,1위,1위,2위,1위,1위,3위,3위,3위,3위,3위,3위,3위,3위,3위,3위,4위,3위,3위,4위,4위,5위,5위,5위,5위,5위,5위,5위,6위,6위,6위,6위,6위,6위,6위,6위,6위,6위,6위,6위,6위,6위,6위,6위,6위,6위,6위,5위,5위,5위,5위,5위,5위,5위,5위,4위,3위,3위,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 순위 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,07-17,07-16,07-15,07-14,07-13,07-12,07-11,07-10,07-09,07-08,07-07,07-06,07-05,07-04,07-03,07-02,07-01,06-30,06-29,06-28,06-27,06-26,06-25,06-24,06-23,06-22,06-21,06-20,06-19,06-18,06-17,06-16,06-15,06-14,06-13,06-12,06-11,06-10,06-09,06-08,06-07,06-06,06-05,06-04,06-03,06-02,06-01,05-31,05-30,05-29,05-28,05-27,05-26,05-25,05-24,05-23,05-22,05-21,05-20,05-19,05-18,05-17,05-16,05-15,05-14,05-13,05-12,05-11,05-10,05-09,05-08,05-07,05-06,05-05,05-04,05-03,05-02,05-01,04-30,04-29,04-28,04-27,04-26,04-25,04-24,04-23,04-22,04-21,04-20,04-19,04-18,04-17,04-16,04-15,04-14,04-13,04-12,04-11,04-10,04-09,04-08,04-07,04-06,04-05,04-04,04-03,04-02,04-01,03-31,03-30,03-29,03-28,03-27,03-26,03-25,03-24,03-23,03-22,03-21,03-20,03-19,03-18,03-17,03-16,03-15,03-14,03-13,03-12,03-11,03-10,03-09,03-08,03-07,03-06,03-05,03-04,03-03,03-02,03-01,02-29,02-28,02-27,02-26,,,,,,,,,,
-----,기본,성수덮밥,"https://map.naver.com/p/search/%EC%84%B1%EC%88%98%EB%8D%AE%EB%B0%A5/place/1248174679?c=14.91,0,0,0,dh&placePath=%3Fentry%3Dpll",오후,,2024-02-26 11:00:09,-,105위,105위,105위,103위,103위,103위,103위,103위,103위,103위,102위,102위,104위,104위,104위,104위,104위,105위,103위,101위,100위,100위,100위,97위,98위,97위,97위,98위,98위,98위,98위,98위,98위,98위,94위,94위,95위,94위,95위,79위,80위,79위,80위,80위,80위,80위,80위,80위,80위,80위,80위,79위,79위,79위,79위,79위,75위,76위,76위,73위,74위,72위,73위,73위,73위,71위,72위,72위,73위,73위,72위,72위,72위,72위,72위,60위,60위,62위,54위,53위,54위,54위,54위,53위,52위,51위,50위,50위,50위,50위,55위,55위,55위,55위,55위,55위,55위,57위,58위,58위,61위,63위,66위,68위,69위,63위,66위,66위,71위,70위,71위,70위,21위,21위,22위,23위,23위,22위,23위,22위,22위,23위,23위,23위,22위,22위,21위,21위,21위,21위,20위,103위,103위,103위,103위,53위,102위,102위,102위,52위,102위,102위,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 순위 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,07-17,07-16,07-15,07-14,07-13,07-12,07-11,07-10,07-09,07-08,07-07,07-06,07-05,07-04,07-03,07-02,07-01,06-30,06-29,06-28,06-27,06-26,06-25,06-24,06-23,06-22,06-21,06-20,06-19,06-18,06-17,06-16,06-15,06-14,06-13,06-12,06-11,06-10,06-09,06-08,06-07,06-06,06-05,06-04,06-03,06-02,06-01,05-31,05-30,05-29,05-28,05-27,05-26,05-25,05-24,05-23,05-22,05-21,05-20,05-19,05-18,05-17,05-16,05-15,05-14,05-13,05-12,05-11,05-10,05-09,05-08,05-07,05-06,05-05,05-04,05-03,05-02,05-01,04-30,04-29,04-28,04-27,04-26,04-25,04-24,04-23,04-22,04-21,04-20,04-19,04-18,04-17,04-16,04-15,04-14,04-13,04-12,04-11,04-10,04-09,04-08,04-07,04-06,04-05,04-04,04-03,04-02,04-01,03-31,03-30,03-29,03-28,03-27,03-26,03-25,03-24,03-23,03-22,03-21,03-20,03-19,03-18,03-17,03-16,03-15,03-14,03-13,03-12,03-11,03-10,03-09,03-08,03-07,03-06,03-05,03-04,03-03,03-02,03-01,02-29,02-28,02-27,02-26,02-25,02-24,02-23,02-22,02-21,,,,,
-----,재필이형,성수코스요리,https://map.naver.com/p/search/%EC%84%B1%EC%88%98%EC%BD%94%EC%8A%A4%EC%9A%94%EB%A6%AC/place/1383849687?placePath=%3Fentry%3Dpll%26from%3Dnx%26fromNxList%3Dtrue&placeSearchOption=entry%3Dpll%26fromNxList%3Dtrue&searchType=place,리브나,,2024-02-21 16:37:14,-,8위,8위,8위,8위,8위,8위,8위,8위,9위,9위,9위,9위,9위,9위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,9위,9위,9위,9위,9위,9위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,10위,9위,9위,9위,9위,9위,9위,9위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,9위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,8위,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N사_플레이스 순위 체크,그룹,검색어,매칭값,플레이스명,메모,등록일,07-17,07-16,07-15,07-14,07-13,07-12,07-11,07-10,07-09,07-08,07-07,07-06,07-05,07-04,07-03,07-02,07-01,06-30,06-29,06-28,06-27,06-26,06-25,06-24,06-23,06-22,06-21,06-20,06-19,06-18,06-17,06-16,06-15,06-14,06-13,06-12,06-11,06-10,06-09,06-08,06-07,06-06,06-05,06-04,06-03,06-02,06-01,05-31,05-30,05-29,05-28,05-27,05-26,05-25,05-24,05-23,05-22,05-21,05-20,05-19,05-18,05-17,05-16,05-15,05-14,05-13,05-12,05-11,05-10,05-09,05-08,05-07,05-06,05-05,05-04,05-03,05-02,05-01,04-30,04-29,04-28,04-27,04-26,04-25,04-24,04-23,04-22,04-21,04-20,04-19,04-18,04-17,04-16,04-15,04-14,04-13,04-12,04-11,04-10,04-09,04-08,04-07,04-06,04-05,04-04,04-03,04-02,04-01,03-31,03-30,03-29,03-28,03-27,03-26,03-25,03-24,03-23,03-22,03-21,03-20,03-19,03-18,03-17,03-16,03-15,03-14,03-13,03-12,03-11,03-10,03-09,03-08,03-07,03-06,03-05,03-04,03-03,03-02,03-01,02-29,02-28,02-27,02-26,02-25,02-24,02-23,02-22,02-21,02-20,,,,
